minbound,shape,unit
-55500,38,1500
-7500,24,1500
0,24,3000

IX,IY,IZ,value
10,11,21,0.202826
10,11,22,1
10,11,23,1
10,12,0,0.666547
10,12,1,0.694188
10,12,2,0.716877
10,12,3,0.733347
10,12,4,1
10,12,5,0.743255
10,12,6,0.735828
10,12,7,0.720782
10,12,8,0.699256
10,12,9,0.672527
10,12,10,0.641757
10,12,11,0.607896
10,12,12,0.571677
10,12,13,0.533649
10,12,14,0.49422
10,12,15,0.453693
10,12,16,0.412295
10,12,17,0.370198
10,12,18,0.327533
10,12,19,0.284402
10,12,20,0.240884
10,12,21,0.197042
10,12,22,1
10,12,23,1
10,13,0,0.651397
10,13,1,0.677736
10,13,2,0.699182
10,13,3,0.714628
10,13,4,1
10,13,5,0.723864
10,13,6,0.716946
10,13,7,0.702853
10,13,8,0.682541
10,13,9,0.657112
10,13,10,0.627614
10,13,11,0.594934
10,13,12,0.55978
10,13,13,0.522699
10,13,14,0.484106
10,13,15,0.444316
10,13,16,0.403568
10,13,17,0.362047
10,13,18,0.319893
10,13,19,0.277218
10,13,20,0.234108
10,13,21,0.190633
10,13,22,1
10,13,23,1
10,14,0,0.635399
10,14,1,0.660494
10,14,2,0.680779
10,14,3,0.695291
10,14,4,1
10,14,5,0.703923
10,14,6,0.697461
10,14,7,0.684237
10,14,8,0.665052
10,14,9,0.640859
10,14,10,0.612596
10,14,11,0.581086
10,14,12,0.547006
10,14,13,0.510892
10,14,14,0.473163
10,14,15,0.434142
10,14,16,0.394079
10,14,17,0.353166
10,14,18,0.311556
10,14,19,0.269367
10,14,20,0.226695
10,14,21,0.183614
10,14,22,1
10,14,23,1
10,15,0,0.618659
10,15,1,0.642577
10,15,2,0.661786
10,15,3,0.675447
10,15,4,1
10,15,5,0.683538
10,15,6,0.677483
10,15,7,0.665047
10,15,8,0.646903
10,15,9,0.623876
10,15,10,0.596802
10,15,11,0.566438
10,15,12,0.533426
10,15,13,0.498289
10,15,14,0.461443
10,15,15,0.423214
10,15,16,0.383861
10,15,17,0.343584
10,15,18,0.302546
10,15,19,0.260871
10,15,20,0.218663
10,15,21,0.176002
10,15,22,1
10,15,23,1
10,16,0,0.601271
10,16,1,0.624081
10,16,2,0.642295
10,16,3,0.655184
10,16,4,1
10,16,5,0.662787
10,16,6,0.657099
10,16,7,0.645377
10,16,8,0.628192
10,16,9,0.606257
10,16,10,0.580318
10,16,11,0.551068
10,16,12,0.51911
10,16,13,0.484949
10,16,14,0.448994
10,16,15,0.411573
10,16,16,0.37295
10,16,17,0.333333
10,16,18,0.292889
10,16,19,0.251752
10,16,20,0.21003
10,16,21,0.167812
10,16,22,1
10,16,23,1
10,17,0,0.583315
10,17,1,0.605087
10,17,2,0.622384
10,17,3,0.63457
10,17,4,1
10,17,5,0.641736
10,17,6,0.636377
10,17,7,0.625302
10,17,8,0.608998
10,17,9,0.588085
10,17,10,0.563224
10,17,11,0.535047
10,17,12,0.504121
10,17,13,0.470927
10,17,14,0.435865
10,17,15,0.399261
10,17,16,0.361382
10,17,17,0.322441
10,17,18,0.282611
10,17,19,0.242031
10,17,20,0.200817
10,17,21,0.159061
10,17,22,1
10,17,23,1
10,18,0,0.564863
10,18,1,0.585664
10,18,2,0.602116
10,18,3,0.613662
10,18,4,1
10,18,5,0.620433
10,18,6,0.615371
10,18,7,0.604885
10,18,8,0.58939
10,18,9,0.569428
10,18,10,0.545587
10,18,11,0.518441
10,18,12,0.488518
10,18,13,0.456276
10,18,14,0.422102
10,18,15,0.386319
10,18,16,0.349192
10,18,17,0.31094
10,18,18,0.271738
10,18,19,0.231733
10,18,20,0.191043
10,18,21,0.149767
10,18,22,1
10,18,23,1
10,19,0,0.545975
10,19,1,0.56587
10,19,2,0.581543
10,19,3,0.592505
10,19,4,1
10,19,5,0.598919
10,19,6,0.594125
10,19,7,0.584174
10,19,8,0.569425
10,19,9,0.550348
10,19,10,0.527468
10,19,11,0.501308
10,19,12,0.472356
10,19,13,0.441045
10,19,14,0.407749
10,19,15,0.372784
10,19,16,0.336415
10,19,17,0.298859
10,19,18,0.260297
10,19,19,0.220879
10,19,20,0.180728
10,19,21,0.139948
10,19,22,1
10,19,23,1
10,20,0,0.526703
10,20,1,0.545753
10,20,2,0.560707
10,20,3,0.571137
10,20,4,1
10,20,5,1
10,20,6,1
10,20,7,1
10,20,8,1
10,20,9,1
10,20,10,1
10,20,11,1
10,20,12,1
10,20,13,1
10,20,14,1
10,20,15,1
10,20,16,1
10,20,17,1
10,20,18,1
10,20,19,1
10,20,20,1
10,20,21,1
10,20,22,1
10,20,23,1
10,21,0,0.507091
10,21,1,0.525354
10,21,2,0.539645
10,21,3,0.549587
10,21,4,1
10,21,5,1
10,21,6,1
10,21,7,1
10,21,8,1
10,21,9,1
10,21,10,1
10,21,11,1
10,21,12,1
10,21,13,1
10,21,14,1
10,21,15,1
10,21,16,1
10,21,17,1
10,21,18,1
10,21,19,1
10,21,20,1
10,21,21,1
10,21,22,1
10,21,23,1
10,22,0,0.48718
10,22,1,0.504707
10,22,2,0.518386
10,22,3,0.527879
10,22,4,1
10,22,5,1
10,22,6,1
10,22,7,1
10,22,8,1
10,22,9,1
10,22,10,1
10,22,11,1
10,22,12,1
10,22,13,1
10,22,14,1
10,22,15,1
10,22,16,1
10,22,17,1
10,22,18,1
10,22,19,1
10,22,20,1
10,22,21,1
10,22,22,1
10,22,23,1
10,23,0,1
10,23,1,1
10,23,2,1
10,23,3,1
10,23,4,1
10,23,5,1
10,23,6,1
10,23,7,1
10,23,8,1
10,23,9,1
10,23,10,1
10,23,11,1
10,23,12,1
10,23,13,1
10,23,14,1
10,23,15,1
10,23,16,1
10,23,17,1
10,23,18,1
10,23,19,1
10,23,20,1
10,23,21,1
10,23,22,1
10,23,23,1
11,0,0,1
11,0,1,1
11,0,2,1
11,0,3,1
11,0,4,1
11,0,5,1
11,0,6,1
11,0,7,1
11,0,8,1
11,0,9,1
11,0,10,1
11,0,11,1
11,0,12,1
11,0,13,1
11,0,14,1
11,0,15,1
11,0,16,1
11,0,17,1
11,0,18,1
11,0,19,1
11,0,20,1
11,0,21,1
11,0,22,1
11,0,23,1
11,1,0,0.724551
11,1,1,0.758748
11,1,2,0.788245
11,1,3,0.810829
11,1,4,1
11,1,5,1
11,1,6,1
11,1,7,1
11,1,8,1
11,1,9,1
11,1,10,1
11,1,11,1
11,1,12,1
11,1,13,1
11,1,14,1
11,1,15,1
11,1,16,1
11,1,17,1
11,1,18,1
11,1,19,1
11,1,20,1
11,1,21,1
11,1,22,1
11,1,23,1
11,2,0,0.727311
11,2,1,0.761905
11,2,2,0.791849
11,2,3,0.814872
11,2,4,1
11,2,5,1
11,2,6,1
11,2,7,1
11,2,8,1
11,2,9,1
11,2,10,1
11,2,11,1
11,2,12,1
11,2,13,1
11,2,14,1
11,2,15,1
11,2,16,1
11,2,17,1
11,2,18,1
11,2,19,1
11,2,20,1
11,2,21,1
11,2,22,1
11,2,23,1
11,3,0,0.728112
11,3,1,0.762822
11,3,2,0.792899
11,3,3,0.816053
11,3,4,1
11,3,5,1
11,3,6,1
11,3,7,1
11,3,8,1
11,3,9,1
11,3,10,1
11,3,11,1
11,3,12,1
11,3,13,1
11,3,14,1
11,3,15,1
11,3,16,1
11,3,17,1
11,3,18,1
11,3,19,1
11,3,20,1
11,3,21,1
11,3,22,1
11,3,23,1
11,4,0,0.726936
11,4,1,0.761475
11,4,2,0.791357
11,4,3,0.81432
11,4,4,1
11,4,5,1
11,4,6,1
11,4,7,1
11,4,8,1
11,4,9,1
11,4,10,1
11,4,11,1
11,4,12,1
11,4,13,1
11,4,14,1
11,4,15,1
11,4,16,1
11,4,17,1
11,4,18,1
11,4,19,1
11,4,20,1
11,4,21,1
11,4,22,1
11,4,23,1
11,5,0,0.723808
11,5,1,0.757901
11,5,2,0.787281
11,5,3,0.80975
11,5,4,1
11,5,5,1
11,5,6,1
11,5,7,1
11,5,8,1
11,5,9,1
11,5,10,1
11,5,11,1
11,5,12,1
11,5,13,1
11,5,14,1
11,5,15,1
11,5,16,1
11,5,17,1
11,5,18,1
11,5,19,1
11,5,20,1
11,5,21,1
11,5,22,1
11,5,23,1
11,6,0,0.718795
11,6,1,0.752197
11,6,2,0.78081
11,6,3,0.802542
11,6,4,1
11,6,5,0.816142
11,6,6,0.805906
11,6,7,0.785877
11,6,8,0.758478
11,6,9,0.725911
11,6,10,0.6898
11,6,11,0.651243
11,6,12,0.610968
11,6,13,0.569455
11,6,14,0.527032
11,6,15,0.483921
11,6,16,0.440283
11,6,17,0.396231
11,6,18,0.35185
11,6,19,0.307204
11,6,20,0.262339
11,6,21,0.217294
11,6,22,1
11,6,23,1
11,7,0,0.711993
11,7,1,0.744504
11,7,2,0.772149
11,7,3,0.79297
11,7,4,1
11,7,5,0.805899
11,7,6,0.796177
11,7,7,0.777019
11,7,8,0.750592
11,7,9,0.718937
11,7,10,0.683621
11,7,11,0.645736
11,7,12,0.606023
11,7,13,0.564982
11,7,14,0.522956
11,7,15,0.480184
11,7,16,0.436835
11,7,17,0.393034
11,7,18,0.348871
11,7,19,0.304415
11,7,20,0.259719
11,7,21,0.214825
11,7,22,1
11,7,23,1
11,8,0,0.703526
11,8,1,0.734997
11,8,2,0.761537
11,8,3,0.781345
11,8,4,1
11,8,5,0.793544
11,8,6,0.784379
11,8,7,0.766186
11,8,8,0.740861
11,8,9,0.710268
11,8,10,0.675895
11,8,11,0.638819
11,8,12,0.599792
11,8,13,0.559331
11,8,14,0.517797
11,8,15,0.475445
11,8,16,0.432459
11,8,17,0.388971
11,8,18,0.345082
11,8,19,0.300867
11,8,20,0.256385
11,8,21,0.21168
11,8,22,1
11,8,23,1
11,9,0,0.693533
11,9,1,0.723862
11,9,2,0.749221
11,9,3,0.767976
11,9,4,1
11,9,5,0.779434
11,9,6,0.770832
11,9,7,0.753638
11,9,8,0.729485
11,9,9,0.70005
11,9,10,0.666729
11,9,11,0.630572
11,9,12,0.592334
11,9,13,0.552547
11,9,14,0.511589
11,9,15,0.469733
11,9,16,0.427175
11,9,17,0.38406
11,9,18,0.340497
11,9,19,0.296571
11,9,20,0.252344
11,9,21,0.207868
11,9,22,1
11,9,23,1
11,10,0,0.682156
11,10,1,0.711288
11,10,2,0.735439
11,10,3,0.753144
11,10,4,1
11,10,5,0.763882
11,10,6,0.755827
11,10,7,0.739622
11,10,8,0.716661
11,10,9,0.688435
11,10,10,0.656238
11,10,11,0.621081
11,10,12,0.583714
11,10,13,0.544679
11,10,14,0.504372
11,10,15,0.463078
11,10,16,0.421008
11,10,17,0.378321
11,10,18,0.335135
11,10,19,0.29154
11,10,20,0.247609
11,10,21,0.203397
11,10,22,1
11,10,23,1
11,11,0,0.66954
11,11,1,0.697454
11,11,2,0.720408
11,11,3,0.737099
11,11,4,1
11,11,5,0.747154
11,11,6,0.739616
11,11,7,0.724362
11,11,8,0.702577
11,11,9,0.675574
11,11,10,0.644541
11,11,11,0.610438
11,11,12,0.574003
11,11,13,0.535784
11,11,14,0.496188
11,11,15,0.455514
11,11,16,0.413988
11,11,17,0.371777
11,11,18,0.329012
11,11,19,0.285791
11,11,20,0.242193
11,11,21,0.19828
11,11,22,1
11,11,23,1
11,12,0,0.65582
11,12,1,0.682525
11,12,2,0.704318
11,12,3,0.720048
11,12,4,1
11,12,5,0.729468
11,12,6,0.72241
11,12,7,0.708054
11,12,8,0.687404
11,12,9,0.661609
11,12,10,0.63175
11,12,11,0.598733
11,12,12,0.563274
11,12,13,0.525919
11,12,14,0.487084
11,12,15,0.44708
11,12,16,0.406142
11,12,17,0.364453
11,12,18,0.322149
11,12,19,0.27934
11,12,20,0.23611
11,12,21,0.192528
11,12,22,1
11,12,23,1
11,13,0,0.641122
11,13,1,0.666648
11,13,2,0.687332
11,13,3,0.702163
11,13,4,1
11,13,5,0.711001
11,13,6,0.704383
11,13,7,0.690863
11,13,8,0.671291
11,13,9,0.646671
11,13,10,0.617978
11,13,11,0.586058
11,13,12,0.551599
11,13,13,0.515144
11,13,14,0.477108
11,13,15,0.437813
11,13,16,0.397505
11,13,17,0.356375
11,13,18,0.31457
11,13,19,0.272206
11,13,20,0.229377
11,13,21,0.186154
11,13,22,1
11,13,23,1
11,14,0,0.625562
11,14,1,0.649952
11,14,2,0.669589
11,14,3,0.683588
11,14,4,1
11,14,5,0.691892
11,14,6,0.685676
11,14,7,0.672929
11,14,8,0.65437
11,14,9,0.630877
11,14,10,0.603325
11,14,11,0.572498
11,14,12,0.539052
11,14,13,0.503516
11,14,14,0.466309
11,14,15,0.427755
11,14,16,0.388109
11,14,17,0.347571
11,14,18,0.306296
11,14,19,0.264409
11,14,20,0.222009
11,14,21,0.179174
11,14,22,1
11,14,23,1
11,15,0,0.609244
11,15,1,0.632548
11,15,2,0.651204
11,15,3,0.664435
11,15,4,1
11,15,5,0.672253
11,15,6,0.666404
11,15,7,0.654366
11,15,8,0.636755
11,15,9,0.614334
11,15,10,0.587886
11,15,11,0.558134
11,15,12,0.5257
11,15,13,0.491096
11,15,14,0.454736
11,15,15,0.416946
11,15,16,0.377989
11,15,17,0.33807
11,15,18,0.297354
11,15,19,0.25597
11,15,20,0.214024
11,15,21,0.171603
11,15,22,1
11,15,23,1
11,16,0,0.592257
11,16,1,0.614533
11,16,2,0.632274
11,16,3,0.644799
11,16,4,1
11,16,5,0.652176
11,16,6,0.646658
11,16,7,0.635272
11,16,8,0.618541
11,16,9,0.597132
11,16,10,0.571745
11,16,11,0.543043
11,16,12,0.511611
11,16,13,0.47794
11,16,14,0.442436
11,16,15,0.405428
11,16,16,0.36718
11,16,17,0.327903
11,16,18,0.287767
11,16,19,0.24691
11,16,20,0.205442
11,16,21,0.163456
11,16,22,1
11,16,23,1
11,17,0,0.574682
11,17,1,0.595988
11,17,2,0.612878
11,17,3,0.624755
11,17,4,1
11,17,5,0.63173
11,17,6,0.626515
11,17,7,0.615724
11,17,8,0.59981
11,17,9,0.579353
11,17,10,0.55498
11,17,11,0.527295
11,17,12,0.496845
11,17,13,0.464101
11,17,14,0.429458
11,17,15,0.393241
11,17,16,0.355716
11,17,17,0.317098
11,17,18,0.277562
11,17,19,0.237251
11,17,20,0.196282
11,17,21,0.15475
11,17,22,1
11,17,23,1
11,18,0,0.556589
11,18,1,0.576983
11,18,2,0.593083
11,18,3,0.604366
11,18,4,1
11,18,5,0.610975
11,18,6,0.606034
11,18,7,0.59579
11,18,8,0.580632
11,18,9,0.561068
11,18,10,0.537657
11,18,11,0.510952
11,18,12,0.481461
11,18,13,0.449631
11,18,14,0.415846
11,18,15,0.380424
11,18,16,0.343631
11,18,17,0.305685
11,18,18,0.266764
11,18,19,0.227016
11,18,20,0.186563
11,18,21,0.145503
11,18,22,1
11,18,23,1
11,19,0,0.538039
11,19,1,0.557577
11,19,2,0.572945
11,19,3,0.583681
11,19,4,1
11,19,5,0.589957
11,19,6,0.585266
11,19,7,0.575523
11,19,8,0.561064
11,19,9,0.542336
11,19,10,0.519838
11,19,11,0.494072
11,19,12,0.465512
11,19,13,0.434579
11,19,14,0.401643
11,19,15,0.367016
11,19,16,0.33096
11,19,17,0.293694
11,19,18,0.2554
11,19,19,0.216228
11,19,20,0.176304
11,19,21,0.135732
11,19,22,1
11,19,23,1
11,20,0,0.519084
11,20,1,0.53782
11,20,2,0.55251
11,20,3,0.562744
11,20,4,1
11,20,5,1
11,20,6,1
11,20,7,1
11,20,8,1
11,20,9,1
11,20,10,1
11,20,11,1
11,20,12,1
11,20,13,1
11,20,14,1
11,20,15,1
11,20,16,1
11,20,17,1
11,20,18,1
11,20,19,1
11,20,20,1
11,20,21,1
11,20,22,1
11,20,23,1
11,21,0,0.499771
11,21,1,0.517757
11,21,2,0.531816
11,21,3,0.541588
11,21,4,1
11,21,5,1
11,21,6,1
11,21,7,1
11,21,8,1
11,21,9,1
11,21,10,1
11,21,11,1
11,21,12,1
11,21,13,1
11,21,14,1
11,21,15,1
11,21,16,1
11,21,17,1
11,21,18,1
11,21,19,1
11,21,20,1
11,21,21,1
11,21,22,1
11,21,23,1
11,22,0,0.48014
11,22,1,0.497422
11,22,2,0.510897
11,22,3,0.520242
11,22,4,1
11,22,5,1
11,22,6,1
11,22,7,1
11,22,8,1
11,22,9,1
11,22,10,1
11,22,11,1
11,22,12,1
11,22,13,1
11,22,14,1
11,22,15,1
11,22,16,1
11,22,17,1
11,22,18,1
11,22,19,1
11,22,20,1
11,22,21,1
11,22,22,1
11,22,23,1
11,23,0,1
11,23,1,1
11,23,2,1
11,23,3,1
11,23,4,1
11,23,5,1
11,23,6,1
11,23,7,1
11,23,8,1
11,23,9,1
11,23,10,1
11,23,11,1
11,23,12,1
11,23,13,1
11,23,14,1
11,23,15,1
11,23,16,1
11,23,17,1
11,23,18,1
11,23,19,1
11,23,20,1
11,23,21,1
11,23,22,1
11,23,23,1
12,0,0,1
12,0,1,1
12,0,2,1
12,0,3,1
12,0,4,1
12,0,5,1
12,0,6,1
12,0,7,1
12,0,8,1
12,0,9,1
12,0,10,1
12,0,11,1
12,0,12,1
12,0,13,1
12,0,14,1
12,0,15,1
12,0,16,1
12,0,17,1
12,0,18,1
12,0,19,1
12,0,20,1
12,0,21,1
12,0,22,1
12,0,23,1
12,1,0,0.709795
12,1,1,0.74203
12,1,2,0.769378
12,1,3,0.789924
12,1,4,1
12,1,5,1
12,1,6,1
12,1,7,1
12,1,8,1
12,1,9,1
12,1,10,1
12,1,11,1
12,1,12,1
12,1,13,1
12,1,14,1
12,1,15,1
12,1,16,1
12,1,17,1
12,1,18,1
12,1,19,1
12,1,20,1
12,1,21,1
12,1,22,1
12,1,23,1
12,2,0,0.712414
12,2,1,0.744979
12,2,2,0.772682
12,2,3,0.793557
12,2,4,1
12,2,5,1
12,2,6,1
12,2,7,1
12,2,8,1
12,2,9,1
12,2,10,1
12,2,11,1
12,2,12,1
12,2,13,1
12,2,14,1
12,2,15,1
12,2,16,1
12,2,17,1
12,2,18,1
12,2,19,1
12,2,20,1
12,2,21,1
12,2,22,1
12,2,23,1
12,3,0,0.713173
12,3,1,0.745835
12,3,2,0.773643
12,3,3,0.794616
12,3,4,1
12,3,5,1
12,3,6,1
12,3,7,1
12,3,8,1
12,3,9,1
12,3,10,1
12,3,11,1
12,3,12,1
12,3,13,1
12,3,14,1
12,3,15,1
12,3,16,1
12,3,17,1
12,3,18,1
12,3,19,1
12,3,20,1
12,3,21,1
12,3,22,1
12,3,23,1
12,4,0,0.712058
12,4,1,0.744578
12,4,2,0.772232
12,4,3,0.793061
12,4,4,1
12,4,5,1
12,4,6,1
12,4,7,1
12,4,8,1
12,4,9,1
12,4,10,1
12,4,11,1
12,4,12,1
12,4,13,1
12,4,14,1
12,4,15,1
12,4,16,1
12,4,17,1
12,4,18,1
12,4,19,1
12,4,20,1
12,4,21,1
12,4,22,1
12,4,23,1
12,5,0,0.709091
12,5,1,0.741237
12,5,2,0.768492
12,5,3,0.788952
12,5,4,1
12,5,5,1
12,5,6,1
12,5,7,1
12,5,8,1
12,5,9,1
12,5,10,1
12,5,11,1
12,5,12,1
12,5,13,1
12,5,14,1
12,5,15,1
12,5,16,1
12,5,17,1
12,5,18,1
12,5,19,1
12,5,20,1
12,5,21,1
12,5,22,1
12,5,23,1
12,6,0,0.704326
12,6,1,0.735892
12,6,2,0.762533
12,6,3,0.782431
12,6,4,1
12,6,5,0.794695
12,6,6,0.78548
12,6,7,0.767202
12,6,8,0.741777
12,6,9,0.711087
12,6,10,0.676627
12,6,11,0.639476
12,6,12,0.600385
12,6,13,0.559869
12,6,14,0.518289
12,6,15,0.475897
12,6,16,0.432876
12,6,17,0.389359
12,6,18,0.345443
12,6,19,0.301206
12,6,20,0.256703
12,6,21,0.211981
12,6,22,1
12,6,23,1
12,7,0,0.69785
12,7,1,0.728662
12,7,2,0.754516
12,7,3,0.773709
12,7,4,1
12,7,5,0.785473
12,7,6,0.776638
12,7,7,0.75903
12,7,8,0.734386
12,7,9,0.704462
12,7,10,0.670695
12,7,11,0.634146
12,7,12,0.595569
12,7,13,0.555493
12,7,14,0.514287
12,7,15,0.472217
12,7,16,0.429473
12,7,17,0.386197
12,7,18,0.342493
12,7,19,0.298441
12,7,20,0.254103
12,7,21,0.209528
12,7,22,1
12,7,23,1
12,8,0,0.689769
12,8,1,0.719691
12,8,2,0.744636
12,8,3,0.763027
12,8,4,1
12,8,5,0.774234
12,8,6,0.765823
12,8,7,0.748972
12,8,8,0.725229
12,8,9,0.696206
12,8,10,0.663265
12,8,11,0.627444
12,8,12,0.589497
12,8,13,0.549961
12,8,14,0.509219
12,8,15,0.467549
12,8,16,0.425152
12,8,17,0.382179
12,8,18,0.33874
12,8,19,0.294923
12,8,20,0.250794
12,8,21,0.206404
12,8,22,1
12,8,23,1
12,9,0,0.680205
12,9,1,0.709142
12,9,2,0.733099
12,9,3,0.750637
12,9,4,1
12,9,5,0.761262
12,9,6,0.753293
12,9,7,0.737244
12,9,8,0.714475
12,9,9,0.686445
12,9,10,0.654434
12,9,11,0.619443
12,9,12,0.582222
12,9,13,0.543315
12,9,14,0.503118
12,9,15,0.461921
12,9,16,0.419935
12,9,17,0.377321
12,9,18,0.3342
12,9,19,0.290663
12,9,20,0.246783
12,9,21,0.202617
12,9,22,1
12,9,23,1
12,10,0,0.669287
12,10,1,0.697178
12,10,2,0.720109
12,10,3,0.736781
12,10,4,1
12,10,5,0.746824
12,10,6,0.739296
12,10,7,0.724059
12,10,8,0.702297
12,10,9,0.675317
12,10,10,0.644306
12,10,11,0.610224
12,10,12,0.573807
12,10,13,0.535604
12,10,14,0.496022
12,10,15,0.455361
12,10,16,0.413845
12,10,17,0.371644
12,10,18,0.328887
12,10,19,0.285674
12,10,20,0.242083
12,10,21,0.198176
12,10,22,1
12,10,23,1
12,11,0,0.657144
12,11,1,0.683962
12,11,2,0.70586
12,11,3,0.721677
12,11,4,1
12,11,5,0.731155
12,11,6,0.724054
12,11,7,0.709617
12,11,8,0.688862
12,11,9,0.662956
12,11,10,0.632988
12,11,11,0.599869
12,11,12,0.564317
12,11,13,0.52688
12,11,14,0.487972
12,11,15,0.447903
12,11,16,0.406909
12,11,17,0.365169
12,11,18,0.322821
12,11,19,0.279972
12,11,20,0.236706
12,11,21,0.193091
12,11,22,1
12,11,23,1
12,12,0,0.643901
12,12,1,0.669642
12,12,2,0.690526
12,12,3,0.705518
12,12,4,1
12,12,5,0.714459
12,12,6,0.707763
12,12,7,0.694094
12,12,8,0.674327
12,12,9,0.649494
12,12,10,0.620587
12,12,11,0.588465
12,12,12,0.55382
12,12,13,0.517197
12,12,14,0.479011
12,12,15,0.439583
12,12,16,0.399156
12,12,17,0.35792
12,12,18,0.31602
12,12,19,0.273572
12,12,20,0.230667
12,12,21,0.187376
12,12,22,1
12,12,23,1
12,13,0,0.629676
12,13,1,0.654356
12,13,2,0.674258
12,13,3,0.688467
12,13,4,1
12,13,5,0.696904
12,13,6,0.690588
12,13,7,0.677646
12,13,8,0.658831
12,13,9,0.635051
12,13,10,0.607206
12,13,11,0.576096
12,13,12,0.542387
12,13,13,0.506612
12,13,14,0.469187
12,13,15,0.430438
12,13,16,0.390618
12,13,17,0.349923
12,13,18,0.308508
12,13,19,0.266495
12,13,20,0.22398
12,13,21,0.181043
12,13,22,1
12,13,23,1
12,14,0,0.614578
12,14,1,0.638227
12,14,2,0.657191
12,14,3,0.670663
12,14,4,1
12,14,5,0.678632
12,14,6,0.672669
12,14,7,0.660409
12,14,8,0.6425
12,14,9,0.61974
12,14,10,0.59294
12,14,11,0.562845
12,14,12,0.530086
12,14,13,0.495181
12,14,14,0.458546
12,14,15,0.420508
12,14,16,0.381327
12,14,17,0.341206
12,14,18,0.300306
12,14,19,0.258758
12,14,20,0.216663
12,14,21,0.174106
12,14,22,1
12,14,23,1
12,15,0,0.598706
12,15,1,0.621362
12,15,2,0.639438
12,15,3,0.652221
12,15,4,1
12,15,5,0.659759
12,15,6,0.65412
12,15,7,0.642496
12,15,8,0.625443
12,15,9,0.60366
12,15,10,0.577881
12,15,11,0.548789
12,15,12,0.516982
12,15,13,0.482961
12,15,14,0.447135
12,15,15,0.409832
12,15,16,0.371316
12,15,17,0.331796
12,15,18,0.291439
12,15,19,0.250382
12,15,20,0.208733
12,15,21,0.16658
12,15,22,1
12,15,23,1
12,16,0,0.582147
12,16,1,0.603855
12,16,2,0.621095
12,16,3,0.633238
12,16,4,1
12,16,5,0.640378
12,16,6,0.635039
12,16,7,0.624004
12,16,8,0.607754
12,16,9,0.586903
12,16,10,0.562109
12,16,11,0.534
12,16,12,0.503139
12,16,13,0.470006
12,16,14,0.435001
12,16,15,0.398451
12,16,16,0.360619
12,16,17,0.321722
12,16,18,0.281931
12,16,19,0.241389
12,16,20,0.200207
12,16,21,0.158482
12,16,22,1
12,16,23,1
12,17,0,0.564981
12,17,1,0.585788
12,17,2,0.602244
12,17,3,0.613794
12,17,4,1
12,17,5,0.620567
12,17,6,0.615503
12,17,7,0.605014
12,17,8,0.589515
12,17,9,0.569547
12,17,10,0.545699
12,17,11,0.518547
12,17,12,0.488618
12,17,13,0.456369
12,17,14,0.42219
12,17,15,0.386402
12,17,16,0.349271
12,17,17,0.311014
12,17,18,0.271808
12,17,19,0.231799
12,17,20,0.191106
12,17,21,0.149827
12,17,22,1
12,17,23,1
12,18,0,0.547275
12,18,1,0.56723
12,18,2,0.582954
12,18,3,0.593954
12,18,4,1
12,18,5,0.600391
12,18,6,0.59558
12,18,7,0.585594
12,18,8,0.570796
12,18,9,0.551661
12,18,10,0.528717
12,18,11,0.502492
12,18,12,0.473474
12,18,13,0.4421
12,18,14,0.408745
12,18,15,0.373725
12,18,16,0.337304
12,18,17,0.2997
12,18,18,0.261095
12,18,19,0.221636
12,18,20,0.181448
12,18,21,0.140633
12,18,22,1
12,18,23,1
12,19,0,0.529092
12,19,1,0.548243
12,19,2,0.563282
12,19,3,0.573775
12,19,4,1
12,19,5,0.579903
12,19,6,0.575323
12,19,7,0.565803
12,19,8,0.551658
12,19,9,0.533307
12,19,10,0.511224
12,19,11,0.48589
12,19,12,0.45776
12,19,13,0.427246
12,19,14,0.394709
12,19,15,0.360457
12,19,16,0.324751
12,19,17,0.28781
12,19,18,0.249816
12,19,19,0.210921
12,19,20,0.171253
12,19,21,0.130917
12,19,22,1
12,19,23,1
12,20,0,0.510484
12,20,1,0.528878
12,20,2,0.543279
12,20,3,0.553302
12,20,4,1
12,20,5,1
12,20,6,1
12,20,7,1
12,20,8,1
12,20,9,1
12,20,10,1
12,20,11,1
12,20,12,1
12,20,13,1
12,20,14,1
12,20,15,1
12,20,16,1
12,20,17,1
12,20,18,1
12,20,19,1
12,20,20,1
12,20,21,1
12,20,22,1
12,20,23,1
12,21,0,0.491497
12,21,1,0.509179
12,21,2,0.522986
12,21,3,0.532573
12,21,4,1
12,21,5,1
12,21,6,1
12,21,7,1
12,21,8,1
12,21,9,1
12,21,10,1
12,21,11,1
12,21,12,1
12,21,13,1
12,21,14,1
12,21,15,1
12,21,16,1
12,21,17,1
12,21,18,1
12,21,19,1
12,21,20,1
12,21,21,1
12,21,22,1
12,21,23,1
12,22,0,0.472174
12,22,1,0.489186
12,22,2,0.502438
12,22,3,0.511621
12,22,4,1
12,22,5,1
12,22,6,1
12,22,7,1
12,22,8,1
12,22,9,1
12,22,10,1
12,22,11,1
12,22,12,1
12,22,13,1
12,22,14,1
12,22,15,1
12,22,16,1
12,22,17,1
12,22,18,1
12,22,19,1
12,22,20,1
12,22,21,1
12,22,22,1
12,22,23,1
12,23,0,1
12,23,1,1
12,23,2,1
12,23,3,1
12,23,4,1
12,23,5,1
12,23,6,1
12,23,7,1
12,23,8,1
12,23,9,1
12,23,10,1
12,23,11,1
