minbound,shape,unit
-55000,56,1000
-7000,35,1000
0,24,3000

IX,IY,IZ,value
16,22,19,0.173913
16,22,20,0.130435
16,22,21,0.0869565
16,22,22,0
16,22,23,0
16,23,0,1
16,23,1,0.956522
16,23,2,0.913043
16,23,3,0.869565
16,23,4,0
16,23,5,0.782609
16,23,6,0.73913
16,23,7,0.695652
16,23,8,0.652174
16,23,9,0.608696
16,23,10,0.565217
16,23,11,0.521739
16,23,12,0.478261
16,23,13,0.434783
16,23,14,0.391304
16,23,15,0.347826
16,23,16,0.304348
16,23,17,0.26087
16,23,18,0.217391
16,23,19,0.173913
16,23,20,0.130435
16,23,21,0.0869565
16,23,22,0
16,23,23,0
16,24,0,1
16,24,1,0.956522
16,24,2,0.913043
16,24,3,0.869565
16,24,4,0
16,24,5,0.782609
16,24,6,0.73913
16,24,7,0.695652
16,24,8,0.652174
16,24,9,0.608696
16,24,10,0.565217
16,24,11,0.521739
16,24,12,0.478261
16,24,13,0.434783
16,24,14,0.391304
16,24,15,0.347826
16,24,16,0.304348
16,24,17,0.26087
16,24,18,0.217391
16,24,19,0.173913
16,24,20,0.130435
16,24,21,0.0869565
16,24,22,0
16,24,23,0
16,25,0,1
16,25,1,0.956522
16,25,2,0.913043
16,25,3,0.869565
16,25,4,0
16,25,5,0.782609
16,25,6,0.73913
16,25,7,0.695652
16,25,8,0.652174
16,25,9,0.608696
16,25,10,0.565217
16,25,11,0.521739
16,25,12,0.478261
16,25,13,0.434783
16,25,14,0.391304
16,25,15,0.347826
16,25,16,0.304348
16,25,17,0.26087
16,25,18,0.217391
16,25,19,0.173913
16,25,20,0.130435
16,25,21,0.0869565
16,25,22,0
16,25,23,0
16,26,0,1
16,26,1,0.956522
16,26,2,0.913043
16,26,3,0.869565
16,26,4,0
16,26,5,0.782609
16,26,6,0.73913
16,26,7,0.695652
16,26,8,0.652174
16,26,9,0.608696
16,26,10,0.565217
16,26,11,0.521739
16,26,12,0.478261
16,26,13,0.434783
16,26,14,0.391304
16,26,15,0.347826
16,26,16,0.304348
16,26,17,0.26087
16,26,18,0.217391
16,26,19,0.173913
16,26,20,0.130435
16,26,21,0.0869565
16,26,22,0
16,26,23,0
16,27,0,1
16,27,1,0.956522
16,27,2,0.913043
16,27,3,0.869565
16,27,4,0
16,27,5,0.782609
16,27,6,0.73913
16,27,7,0.695652
16,27,8,0.652174
16,27,9,0.608696
16,27,10,0.565217
16,27,11,0.521739
16,27,12,0.478261
16,27,13,0.434783
16,27,14,0.391304
16,27,15,0.347826
16,27,16,0.304348
16,27,17,0.26087
16,27,18,0.217391
16,27,19,0.173913
16,27,20,0.130435
16,27,21,0.0869565
16,27,22,0
16,27,23,0
16,28,0,1
16,28,1,0.956522
16,28,2,0.913043
16,28,3,0.869565
16,28,4,0
16,28,5,0.782609
16,28,6,0.73913
16,28,7,0.695652
16,28,8,0.652174
16,28,9,0.608696
16,28,10,0.565217
16,28,11,0.521739
16,28,12,0.478261
16,28,13,0.434783
16,28,14,0.391304
16,28,15,0.347826
16,28,16,0.304348
16,28,17,0.26087
16,28,18,0.217391
16,28,19,0.173913
16,28,20,0.130435
16,28,21,0.0869565
16,28,22,0
16,28,23,0
16,29,0,1
16,29,1,0.956522
16,29,2,0.913043
16,29,3,0.869565
16,29,4,0
16,29,5,0.782609
16,29,6,0.73913
16,29,7,0.695652
16,29,8,0.652174
16,29,9,0.608696
16,29,10,0.565217
16,29,11,0.521739
16,29,12,0.478261
16,29,13,0.434783
16,29,14,0.391304
16,29,15,0.347826
16,29,16,0.304348
16,29,17,0.26087
16,29,18,0.217391
16,29,19,0.173913
16,29,20,0.130435
16,29,21,0.0869565
16,29,22,0
16,29,23,0
16,30,0,1
16,30,1,0.956522
16,30,2,0.913043
16,30,3,0.869565
16,30,4,0
16,30,5,0
16,30,6,0
16,30,7,0
16,30,8,0
16,30,9,0
16,30,10,0
16,30,11,0
16,30,12,0
16,30,13,0
16,30,14,0
16,30,15,0
16,30,16,0
16,30,17,0
16,30,18,0
16,30,19,0
16,30,20,0
16,30,21,0
16,30,22,0
16,30,23,0
16,31,0,1
16,31,1,0.956522
16,31,2,0.913043
16,31,3,0.869565
16,31,4,0
16,31,5,0
16,31,6,0
16,31,7,0
16,31,8,0
16,31,9,0
16,31,10,0
16,31,11,0
16,31,12,0
16,31,13,0
16,31,14,0
16,31,15,0
16,31,16,0
16,31,17,0
16,31,18,0
16,31,19,0
16,31,20,0
16,31,21,0
16,31,22,0
16,31,23,0
16,32,0,1
16,32,1,0.956522
16,32,2,0.913043
16,32,3,0.869565
16,32,4,0
16,32,5,0
16,32,6,0
16,32,7,0
16,32,8,0
16,32,9,0
16,32,10,0
16,32,11,0
16,32,12,0
16,32,13,0
16,32,14,0
16,32,15,0
16,32,16,0
16,32,17,0
16,32,18,0
16,32,19,0
16,32,20,0
16,32,21,0
16,32,22,0
16,32,23,0
16,33,0,1
16,33,1,0.956522
16,33,2,0.913043
16,33,3,0.869565
16,33,4,0
16,33,5,0
16,33,6,0
16,33,7,0
16,33,8,0
16,33,9,0
16,33,10,0
16,33,11,0
16,33,12,0
16,33,13,0
16,33,14,0
16,33,15,0
16,33,16,0
16,33,17,0
16,33,18,0
16,33,19,0
16,33,20,0
16,33,21,0
16,33,22,0
16,33,23,0
16,34,0,0
16,34,1,0
16,34,2,0
16,34,3,0
16,34,4,0
16,34,5,0
16,34,6,0
16,34,7,0
16,34,8,0
16,34,9,0
16,34,10,0
16,34,11,0
16,34,12,0
16,34,13,0
16,34,14,0
16,34,15,0
16,34,16,0
16,34,17,0
16,34,18,0
16,34,19,0
16,34,20,0
16,34,21,0
16,34,22,0
16,34,23,0
17,0,0,0
17,0,1,0
17,0,2,0
17,0,3,0
17,0,4,0
17,0,5,0
17,0,6,0
17,0,7,0
17,0,8,0
17,0,9,0
17,0,10,0
17,0,11,0
17,0,12,0
17,0,13,0
17,0,14,0
17,0,15,0
17,0,16,0
17,0,17,0
17,0,18,0
17,0,19,0
17,0,20,0
17,0,21,0
17,0,22,0
17,0,23,0
17,1,0,1
17,1,1,0.956522
17,1,2,0.913043
17,1,3,0.869565
17,1,4,0
17,1,5,0
17,1,6,0
17,1,7,0
17,1,8,0
17,1,9,0
17,1,10,0
17,1,11,0
17,1,12,0
17,1,13,0
17,1,14,0
17,1,15,0
17,1,16,0
17,1,17,0
17,1,18,0
17,1,19,0
17,1,20,0
17,1,21,0
17,1,22,0
17,1,23,0
17,2,0,1
17,2,1,0.956522
17,2,2,0.913043
17,2,3,0.869565
17,2,4,0
17,2,5,0
17,2,6,0
17,2,7,0
17,2,8,0
17,2,9,0
17,2,10,0
17,2,11,0
17,2,12,0
17,2,13,0
17,2,14,0
17,2,15,0
17,2,16,0
17,2,17,0
17,2,18,0
17,2,19,0
17,2,20,0
17,2,21,0
17,2,22,0
17,2,23,0
17,3,0,1
17,3,1,0.956522
17,3,2,0.913043
17,3,3,0.869565
17,3,4,0
17,3,5,0
17,3,6,0
17,3,7,0
17,3,8,0
17,3,9,0
17,3,10,0
17,3,11,0
17,3,12,0
17,3,13,0
17,3,14,0
17,3,15,0
17,3,16,0
17,3,17,0
17,3,18,0
17,3,19,0
17,3,20,0
17,3,21,0
17,3,22,0
17,3,23,0
17,4,0,1
17,4,1,0.956522
17,4,2,0.913043
17,4,3,0.869565
17,4,4,0
17,4,5,0
17,4,6,0
17,4,7,0
17,4,8,0
17,4,9,0
17,4,10,0
17,4,11,0
17,4,12,0
17,4,13,0
17,4,14,0
17,4,15,0
17,4,16,0
17,4,17,0
17,4,18,0
17,4,19,0
17,4,20,0
17,4,21,0
17,4,22,0
17,4,23,0
17,5,0,1
17,5,1,0.956522
17,5,2,0.913043
17,5,3,0.869565
17,5,4,0
17,5,5,0
17,5,6,0
17,5,7,0
17,5,8,0
17,5,9,0
17,5,10,0
17,5,11,0
17,5,12,0
17,5,13,0
17,5,14,0
17,5,15,0
17,5,16,0
17,5,17,0
17,5,18,0
17,5,19,0
17,5,20,0
17,5,21,0
17,5,22,0
17,5,23,0
17,6,0,1
17,6,1,0.956522
17,6,2,0.913043
17,6,3,0.869565
17,6,4,0
17,6,5,0
17,6,6,0
17,6,7,0
17,6,8,0
17,6,9,0
17,6,10,0
17,6,11,0
17,6,12,0
17,6,13,0
17,6,14,0
17,6,15,0
17,6,16,0
17,6,17,0
17,6,18,0
17,6,19,0
17,6,20,0
17,6,21,0
17,6,22,0
17,6,23,0
17,7,0,1
17,7,1,0.956522
17,7,2,0.913043
17,7,3,0.869565
17,7,4,0
17,7,5,0
17,7,6,0
17,7,7,0
17,7,8,0
17,7,9,0
17,7,10,0
17,7,11,0
17,7,12,0
17,7,13,0
17,7,14,0
17,7,15,0
17,7,16,0
17,7,17,0
17,7,18,0
17,7,19,0
17,7,20,0
17,7,21,0
17,7,22,0
17,7,23,0
17,8,0,1
17,8,1,0.956522
17,8,2,0.913043
17,8,3,0.869565
17,8,4,0
17,8,5,0.782609
17,8,6,0.73913
17,8,7,0.695652
17,8,8,0.652174
17,8,9,0.608696
17,8,10,0.565217
17,8,11,0.521739
17,8,12,0.478261
17,8,13,0.434783
17,8,14,0.391304
17,8,15,0.347826
17,8,16,0.304348
17,8,17,0.26087
17,8,18,0.217391
17,8,19,0.173913
17,8,20,0.130435
17,8,21,0.0869565
17,8,22,0
17,8,23,0
17,9,0,1
17,9,1,0.956522
17,9,2,0.913043
17,9,3,0.869565
17,9,4,0
17,9,5,0.782609
17,9,6,0.73913
17,9,7,0.695652
17,9,8,0.652174
17,9,9,0.608696
17,9,10,0.565217
17,9,11,0.521739
17,9,12,0.478261
17,9,13,0.434783
17,9,14,0.391304
17,9,15,0.347826
17,9,16,0.304348
17,9,17,0.26087
17,9,18,0.217391
17,9,19,0.173913
17,9,20,0.130435
17,9,21,0.0869565
17,9,22,0
17,9,23,0
17,10,0,1
17,10,1,0.956522
17,10,2,0.913043
17,10,3,0.869565
17,10,4,0
17,10,5,0.782609
17,10,6,0.73913
17,10,7,0.695652
17,10,8,0.652174
17,10,9,0.608696
17,10,10,0.565217
17,10,11,0.521739
17,10,12,0.478261
17,10,13,0.434783
17,10,14,0.391304
17,10,15,0.347826
17,10,16,0.304348
17,10,17,0.26087
17,10,18,0.217391
17,10,19,0.173913
17,10,20,0.130435
17,10,21,0.0869565
17,10,22,0
17,10,23,0
17,11,0,1
17,11,1,0.956522
17,11,2,0.913043
17,11,3,0.869565
17,11,4,0
17,11,5,0.782609
17,11,6,0.73913
17,11,7,0.695652
17,11,8,0.652174
17,11,9,0.608696
17,11,10,0.565217
17,11,11,0.521739
17,11,12,0.478261
17,11,13,0.434783
17,11,14,0.391304
17,11,15,0.347826
17,11,16,0.304348
17,11,17,0.26087
17,11,18,0.217391
17,11,19,0.173913
17,11,20,0.130435
17,11,21,0.0869565
17,11,22,0
17,11,23,0
17,12,0,1
17,12,1,0.956522
17,12,2,0.913043
17,12,3,0.869565
17,12,4,0
17,12,5,0.782609
17,12,6,0.73913
17,12,7,0.695652
17,12,8,0.652174
17,12,9,0.608696
17,12,10,0.565217
17,12,11,0.521739
17,12,12,0.478261
17,12,13,0.434783
17,12,14,0.391304
17,12,15,0.347826
17,12,16,0.304348
17,12,17,0.26087
17,12,18,0.217391
17,12,19,0.173913
17,12,20,0.130435
17,12,21,0.0869565
17,12,22,0
17,12,23,0
17,13,0,1
17,13,1,0.956522
17,13,2,0.913043
17,13,3,0.869565
17,13,4,0
17,13,5,0.782609
17,13,6,0.73913
17,13,7,0.695652
17,13,8,0.652174
17,13,9,0.608696
17,13,10,0.565217
17,13,11,0.521739
17,13,12,0.478261
17,13,13,0.434783
17,13,14,0.391304
17,13,15,0.347826
17,13,16,0.304348
17,13,17,0.26087
17,13,18,0.217391
17,13,19,0.173913
17,13,20,0.130435
17,13,21,0.0869565
17,13,22,0
17,13,23,0
17,14,0,1
17,14,1,0.956522
17,14,2,0.913043
17,14,3,0.869565
17,14,4,0
17,14,5,0.782609
17,14,6,0.73913
17,14,7,0.695652
17,14,8,0.652174
17,14,9,0.608696
17,14,10,0.565217
17,14,11,0.521739
17,14,12,0.478261
17,14,13,0.434783
17,14,14,0.391304
17,14,15,0.347826
17,14,16,0.304348
17,14,17,0.26087
17,14,18,0.217391
17,14,19,0.173913
17,14,20,0.130435
17,14,21,0.0869565
17,14,22,0
17,14,23,0
17,15,0,1
17,15,1,0.956522
17,15,2,0.913043
17,15,3,0.869565
17,15,4,0
17,15,5,0.782609
17,15,6,0.73913
17,15,7,0.695652
17,15,8,0.652174
17,15,9,0.608696
17,15,10,0.565217
17,15,11,0.521739
17,15,12,0.478261
17,15,13,0.434783
17,15,14,0.391304
17,15,15,0.347826
17,15,16,0.304348
17,15,17,0.26087
17,15,18,0.217391
17,15,19,0.173913
17,15,20,0.130435
17,15,21,0.0869565
17,15,22,0
17,15,23,0
17,16,0,1
17,16,1,0.956522
17,16,2,0.913043
17,16,3,0.869565
17,16,4,0
17,16,5,0.782609
17,16,6,0.73913
17,16,7,0.695652
17,16,8,0.652174
17,16,9,0.608696
17,16,10,0.565217
17,16,11,0.521739
17,16,12,0.478261
17,16,13,0.434783
17,16,14,0.391304
17,16,15,0.347826
17,16,16,0.304348
17,16,17,0.26087
17,16,18,0.217391
17,16,19,0.173913
17,16,20,0.130435
17,16,21,0.0869565
17,16,22,0
17,16,23,0
17,17,0,1
17,17,1,0.956522
17,17,2,0.913043
17,17,3,0.869565
17,17,4,0
17,17,5,0.782609
17,17,6,0.73913
17,17,7,0.695652
17,17,8,0.652174
17,17,9,0.608696
17,17,10,0.565217
17,17,11,0.521739
17,17,12,0.478261
17,17,13,0.434783
17,17,14,0.391304
17,17,15,0.347826
17,17,16,0.304348
17,17,17,0.26087
17,17,18,0.217391
17,17,19,0.173913
17,17,20,0.130435
17,17,21,0.0869565
17,17,22,0
17,17,23,0
17,18,0,1
17,18,1,0.956522
17,18,2,0.913043
17,18,3,0.869565
17,18,4,0
17,18,5,0.782609
17,18,6,0.73913
17,18,7,0.695652
17,18,8,0.652174
17,18,9,0.608696
17,18,10,0.565217
17,18,11,0.521739
17,18,12,0.478261
17,18,13,0.434783
17,18,14,0.391304
17,18,15,0.347826
17,18,16,0.304348
17,18,17,0.26087
17,18,18,0.217391
17,18,19,0.173913
17,18,20,0.130435
17,18,21,0.0869565
17,18,22,0
17,18,23,0
17,19,0,1
17,19,1,0.956522
17,19,2,0.913043
17,19,3,0.869565
17,19,4,0
17,19,5,0.782609
17,19,6,0.73913
17,19,7,0.695652
17,19,8,0.652174
17,19,9,0.608696
17,19,10,0.565217
17,19,11,0.521739
17,19,12,0.478261
17,19,13,0.434783
17,19,14,0.391304
17,19,15,0.347826
17,19,16,0.304348
17,19,17,0.26087
17,19,18,0.217391
17,19,19,0.173913
17,19,20,0.130435
17,19,21,0.0869565
17,19,22,0
17,19,23,0
17,20,0,1
17,20,1,0.956522
17,20,2,0.913043
17,20,3,0.869565
17,20,4,0
17,20,5,0.782609
17,20,6,0.73913
17,20,7,0.695652
17,20,8,0.652174
17,20,9,0.608696
17,20,10,0.565217
17,20,11,0.521739
17,20,12,0.478261
17,20,13,0.434783
17,20,14,0.391304
17,20,15,0.347826
17,20,16,0.304348
17,20,17,0.26087
17,20,18,0.217391
17,20,19,0.173913
17,20,20,0.130435
17,20,21,0.0869565
17,20,22,0
17,20,23,0
17,21,0,1
17,21,1,0.956522
17,21,2,0.913043
17,21,3,0.869565
17,21,4,0
17,21,5,0.782609
17,21,6,0.73913
17,21,7,0.695652
17,21,8,0.652174
17,21,9,0.608696
17,21,10,0.565217
17,21,11,0.521739
17,21,12,0.478261
17,21,13,0.434783
17,21,14,0.391304
17,21,15,0.347826
17,21,16,0.304348
17,21,17,0.26087
17,21,18,0.217391
17,21,19,0.173913
17,21,20,0.130435
17,21,21,0.0869565
17,21,22,0
17,21,23,0
17,22,0,1
17,22,1,0.956522
17,22,2,0.913043
17,22,3,0.869565
17,22,4,0
17,22,5,0.782609
17,22,6,0.73913
17,22,7,0.695652
17,22,8,0.652174
17,22,9,0.608696
17,22,10,0.565217
17,22,11,0.521739
17,22,12,0.478261
17,22,13,0.434783
17,22,14,0.391304
17,22,15,0.347826
17,22,16,0.304348
17,22,17,0.26087
17,22,18,0.217391
17,22,19,0.173913
17,22,20,0.130435
17,22,21,0.0869565
17,22,22,0
17,22,23,0
17,23,0,1
17,23,1,0.956522
17,23,2,0.913043
17,23,3,0.869565
17,23,4,0
17,23,5,0.782609
17,23,6,0.73913
17,23,7,0.695652
17,23,8,0.652174
17,23,9,0.608696
17,23,10,0.565217
17,23,11,0.521739
17,23,12,0.478261
17,23,13,0.434783
17,23,14,0.391304
17,23,15,0.347826
17,23,16,0.304348
17,23,17,0.26087
17,23,18,0.217391
17,23,19,0.173913
17,23,20,0.130435
17,23,21,0.0869565
17,23,22,0
17,23,23,0
17,24,0,1
17,24,1,0.956522
17,24,2,0.913043
17,24,3,0.869565
17,24,4,0
17,24,5,0.782609
17,24,6,0.73913
17,24,7,0.695652
17,24,8,0.652174
17,24,9,0.608696
17,24,10,0.565217
17,24,11,0.521739
17,24,12,0.478261
17,24,13,0.434783
17,24,14,0.391304
17,24,15,0.347826
17,24,16,0.304348
17,24,17,0.26087
17,24,18,0.217391
17,24,19,0.173913
17,24,20,0.130435
17,24,21,0.0869565
17,24,22,0
17,24,23,0
17,25,0,1
17,25,1,0.956522
17,25,2,0.913043
17,25,3,0.869565
17,25,4,0
17,25,5,0.782609
17,25,6,0.73913
17,25,7,0.695652
17,25,8,0.652174
17,25,9,0.608696
17,25,10,0.565217
17,25,11,0.521739
17,25,12,0.478261
17,25,13,0.434783
17,25,14,0.391304
17,25,15,0.347826
17,25,16,0.304348
17,25,17,0.26087
17,25,18,0.217391
17,25,19,0.173913
17,25,20,0.130435
17,25,21,0.0869565
17,25,22,0
17,25,23,0
17,26,0,1
17,26,1,0.956522
17,26,2,0.913043
17,26,3,0.869565
17,26,4,0
17,26,5,0.782609
17,26,6,0.73913
17,26,7,0.695652
17,26,8,0.652174
17,26,9,0.608696
17,26,10,0.565217
17,26,11,0.521739
17,26,12,0.478261
17,26,13,0.434783
17,26,14,0.391304
17,26,15,0.347826
17,26,16,0.304348
17,26,17,0.26087
17,26,18,0.217391
17,26,19,0.173913
17,26,20,0.130435
17,26,21,0.0869565
17,26,22,0
17,26,23,0
17,27,0,1
17,27,1,0.956522
17,27,2,0.913043
17,27,3,0.869565
17,27,4,0
17,27,5,0.782609
17,27,6,0.73913
17,27,7,0.695652
17,27,8,0.652174
17,27,9,0.608696
17,27,10,0.565217
17,27,11,0.521739
17,27,12,0.478261
17,27,13,0.434783
17,27,14,0.391304
17,27,15,0.347826
17,27,16,0.304348
17,27,17,0.26087
17,27,18,0.217391
17,27,19,0.173913
17,27,20,0.130435
17,27,21,0.0869565
17,27,22,0
17,27,23,0
17,28,0,1
17,28,1,0.956522
17,28,2,0.913043
17,28,3,0.869565
17,28,4,0
17,28,5,0.782609
17,28,6,0.73913
17,28,7,0.695652
17,28,8,0.652174
17,28,9,0.608696
17,28,10,0.565217
17,28,11,0.521739
17,28,12,0.478261
17,28,13,0.434783
17,28,14,0.391304
17,28,15,0.347826
17,28,16,0.304348
17,28,17,0.26087
17,28,18,0.217391
17,28,19,0.173913
17,28,20,0.130435
17,28,21,0.0869565
17,28,22,0
17,28,23,0
17,29,0,1
17,29,1,0.956522
17,29,2,0.913043
17,29,3,0.869565
17,29,4,0
17,29,5,0.782609
17,29,6,0.73913
17,29,7,0.695652
17,29,8,0.652174
17,29,9,0.608696
17,29,10,0.565217
17,29,11,0.521739
17,29,12,0.478261
17,29,13,0.434783
17,29,14,0.391304
17,29,15,0.347826
17,29,16,0.304348
17,29,17,0.26087
17,29,18,0.217391
17,29,19,0.173913
17,29,20,0.130435
17,29,21,0.0869565
17,29,22,0
17,29,23,0
17,30,0,1
17,30,1,0.956522
17,30,2,0.913043
17,30,3,0.869565
17,30,4,0
17,30,5,0
17,30,6,0
17,30,7,0
17,30,8,0
17,30,9,0
17,30,10,0
17,30,11,0
17,30,12,0
17,30,13,0
17,30,14,0
17,30,15,0
17,30,16,0
17,30,17,0
17,30,18,0
17,30,19,0
17,30,20,0
17,30,21,0
17,30,22,0
17,30,23,0
17,31,0,1
17,31,1,0.956522
17,31,2,0.913043
17,31,3,0.869565
17,31,4,0
17,31,5,0
17,31,6,0
17,31,7,0
17,31,8,0
17,31,9,0
17,31,10,0
17,31,11,0
17,31,12,0
17,31,13,0
17,31,14,0
17,31,15,0
17,31,16,0
17,31,17,0
17,31,18,0
17,31,19,0
17,31,20,0
17,31,21,0
17,31,22,0
17,31,23,0
17,32,0,1
17,32,1,0.956522
17,32,2,0.913043
17,32,3,0.869565
17,32,4,0
17,32,5,0
17,32,6,0
17,32,7,0
17,32,8,0
17,32,9,0
17,32,10,0
17,32,11,0
17,32,12,0
17,32,13,0
17,32,14,0
17,32,15,0
17,32,16,0
17,32,17,0
17,32,18,0
17,32,19,0
17,32,20,0
17,32,21,0
17,32,22,0
17,32,23,0
17,33,0,1
17,33,1,0.956522
17,33,2,0.913043
17,33,3,0.869565
17,33,4,0
17,33,5,0
17,33,6,0
17,33,7,0
17,33,8,0
17,33,9,0
17,33,10,0
17,33,11,0
17,33,12,0
17,33,13,0
17,33,14,0
17,33,15,0
17,33,16,0
17,33,17,0
17,33,18,0
17,33,19,0
17,33,20,0
17,33,21,0
17,33,22,0
17,33,23,0
17,34,0,0
17,34,1,0
17,34,2,0
17,34,3,0
17,34,4,0
17,34,5,0
17,34,6,0
17,34,7,0
17,34,8,0
17,34,9,0
17,34,10,0
17,34,11,0
17,34,12,0
17,34,13,0
17,34,14,0
17,34,15,0
17,34,16,0
17,34,17,0
17,34,18,0
17,34,19,0
17,34,20,0
17,34,21,0
17,34,22,0
17,34,23,0
18,0,0,0
18,0,1,0
18,0,2,0
18,0,3,0
18,0,4,0
18,0,5,0
18,0,6,0
18,0,7,0
18,0,8,0
18,0,9,0
18,0,10,0
18,0,11,0
18,0,12,0
18,0,13,0
18,0,14,0
18,0,15,0
18,0,16,0
18,0,17,0
18,0,18,0
18,0,19,0
18,0,20,0
18,0,21,0
18,0,22,0
18,0,23,0
18,1,0,1
18,1,1,0.956522
18,1,2,0.913043
18,1,3,0.869565
18,1,4,0
18,1,5,0
18,1,6,0
18,1,7,0
18,1,8,0
18,1,9,0
18,1,10,0
18,1,11,0
18,1,12,0
18,1,13,0
18,1,14,0
18,1,15,0
18,1,16,0
18,1,17,0
18,1,18,0
18,1,19,0
18,1,20,0
18,1,21,0
18,1,22,0
18,1,23,0
18,2,0,1
18,2,1,0.956522
18,2,2,0.913043
18,2,3,0.869565
18,2,4,0
18,2,5,0
18,2,6,0
18,2,7,0
18,2,8,0
18,2,9,0
18,2,10,0
18,2,11,0
18,2,12,0
18,2,13,0
18,2,14,0
18,2,15,0
18,2,16,0
18,2,17,0
18,2,18,0
18,2,19,0
18,2,20,0
18,2,21,0
18,2,22,0
18,2,23,0
18,3,0,1
18,3,1,0.956522
18,3,2,0.913043
18,3,3,0.869565
18,3,4,0
18,3,5,0
18,3,6,0
18,3,7,0
18,3,8,0
18,3,9,0
18,3,10,0
18,3,11,0
18,3,12,0
18,3,13,0
18,3,14,0
18,3,15,0
18,3,16,0
18,3,17,0
18,3,18,0
18,3,19,0
18,3,20,0
18,3,21,0
18,3,22,0
18,3,23,0
18,4,0,1
18,4,1,0.956522
18,4,2,0.913043
18,4,3,0.869565
18,4,4,0
18,4,5,0
18,4,6,0
18,4,7,0
18,4,8,0
18,4,9,0
18,4,10,0
18,4,11,0
18,4,12,0
18,4,13,0
18,4,14,0
18,4,15,0
18,4,16,0
18,4,17,0
18,4,18,0
18,4,19,0
18,4,20,0
18,4,21,0
18,4,22,0
18,4,23,0
18,5,0,1
18,5,1,0.956522
18,5,2,0.913043
18,5,3,0.869565
18,5,4,0
18,5,5,0
18,5,6,0
18,5,7,0
18,5,8,0
18,5,9,0
18,5,10,0
18,5,11,0
18,5,12,0
18,5,13,0
18,5,14,0
18,5,15,0
18,5,16,0
18,5,17,0
18,5,18,0
18,5,19,0
18,5,20,0
18,5,21,0
18,5,22,0
18,5,23,0
18,6,0,1
18,6,1,0.956522
18,6,2,0.913043
18,6,3,0.869565
18,6,4,0
18,6,5,0
18,6,6,0
18,6,7,0
18,6,8,0
18,6,9,0
18,6,10,0
18,6,11,0
18,6,12,0
18,6,13,0
18,6,14,0
18,6,15,0
18,6,16,0
18,6,17,0
18,6,18,0
18,6,19,0
18,6,20,0
18,6,21,0
18,6,22,0
18,6,23,0
18,7,0,1
18,7,1,0.956522
18,7,2,0.913043
18,7,3,0.869565
18,7,4,0
18,7,5,0
18,7,6,0
18,7,7,0
18,7,8,0
18,7,9,0
18,7,10,0
18,7,11,0
18,7,12,0
18,7,13,0
18,7,14,0
18,7,15,0
18,7,16,0
18,7,17,0
18,7,18,0
18,7,19,0
18,7,20,0
18,7,21,0
18,7,22,0
18,7,23,0
18,8,0,1
18,8,1,0.956522
18,8,2,0.913043
18,8,3,0.869565
18,8,4,0
18,8,5,0.782609
18,8,6,0.73913
18,8,7,0.695652
18,8,8,0.652174
18,8,9,0.608696
18,8,10,0.565217
18,8,11,0.521739
18,8,12,0.478261
18,8,13,0.434783
18,8,14,0.391304
18,8,15,0.347826
18,8,16,0.304348
18,8,17,0.26087
18,8,18,0.217391
18,8,19,0.173913
18,8,20,0.130435
18,8,21,0.0869565
18,8,22,0
18,8,23,0
18,9,0,1
18,9,1,0.956522
18,9,2,0.913043
18,9,3,0.869565
18,9,4,0
18,9,5,0.782609
18,9,6,0.73913
18,9,7,0.695652
18,9,8,0.652174
18,9,9,0.608696
18,9,10,0.565217
18,9,11,0.521739
18,9,12,0.478261
18,9,13,0.434783
18,9,14,0.391304
18,9,15,0.347826
18,9,16,0.304348
18,9,17,0.26087
18,9,18,0.217391
18,9,19,0.173913
18,9,20,0.130435
18,9,21,0.0869565
18,9,22,0
18,9,23,0
18,10,0,1
18,10,1,0.956522
18,10,2,0.913043
18,10,3,0.869565
18,10,4,0
18,10,5,0.782609
18,10,6,0.73913
18,10,7,0.695652
18,10,8,0.652174
18,10,9,0.608696
18,10,10,0.565217
18,10,11,0.521739
18,10,12,0.478261
18,10,13,0.434783
18,10,14,0.391304
18,10,15,0.347826
18,10,16,0.304348
18,10,17,0.26087
18,10,18,0.217391
18,10,19,0.173913
18,10,20,0.130435
18,10,21,0.0869565
18,10,22,0
18,10,23,0
18,11,0,1
18,11,1,0.956522
18,11,2,0.913043
18,11,3,0.869565
18,11,4,0
18,11,5,0.782609
18,11,6,0.73913
18,11,7,0.695652
18,11,8,0.652174
18,11,9,0.608696
18,11,10,0.565217
18,11,11,0.521739
18,11,12,0.478261
18,11,13,0.434783
18,11,14,0.391304
18,11,15,0.347826
18,11,16,0.304348
18,11,17,0.26087
18,11,18,0.217391
18,11,19,0.173913
18,11,20,0.130435
18,11,21,0.0869565
18,11,22,0
18,11,23,0
18,12,0,1
18,12,1,0.956522
18,12,2,0.913043
18,12,3,0.869565
18,12,4,0
18,12,5,0.782609
18,12,6,0.73913
18,12,7,0.695652
18,12,8,0.652174
18,12,9,0.608696
18,12,10,0.565217
18,12,11,0.521739
18,12,12,0.478261
18,12,13,0.434783
18,12,14,0.391304
18,12,15,0.347826
18,12,16,0.304348
18,12,17,0.26087
18,12,18,0.217391
18,12,19,0.173913
18,12,20,0.130435
18,12,21,0.0869565
18,12,22,0
18,12,23,0
18,13,0,1
18,13,1,0.956522
18,13,2,0.913043
18,13,3,0.869565
18,13,4,0
18,13,5,0.782609
18,13,6,0.73913
18,13,7,0.695652
18,13,8,0.652174
18,13,9,0.608696
